Bin , nEvents , Efficiencies
152.41,174,0.00696
165.05,180,0.0072
178.75,223,0.00892
193.57,254,0.01016
209.63,283,0.01132
227.02,313,0.01252
245.86,353,0.01412
266.25,355,0.0142
288.34,402,0.01608
312.26,440,0.0176
338.16,462,0.01848
366.21,505,0.0202
396.59,548,0.02192
429.49,531,0.02124
465.12,581,0.02324
503.71,594,0.02376
545.49,594,0.02376
590.74,686,0.02744
639.75,619,0.02476
692.82,691,0.02764
750.29,714,0.02856
812.54,716,0.02864
879.94,698,0.02792
952.94,712,0.02848
1032,704,0.02816
1117.6,697,0.02788
1210.3,594,0.02376
1310.7,595,0.0238
1419.4,530,0.0212
1537.2,485,0.0194
1664.7,443,0.01772
1802.8,397,0.01588
1952.4,304,0.01216
2114.3,275,0.011
2289.7,241,0.00964
2479.7,184,0.00736
