Bin , nEvents , Efficiencies
150,44,0.00088
200,103,0.00206
250,120,0.0024
300,143,0.00286
350,154,0.00308
400,136,0.00272
450,111,0.00222
500,195,0.0039
600,176,0.00352
700,120,0.0024
800,93,0.00186
900,96,0.00192
1000,99,0.00198
1150,165,0.0033
