Bin , nEvents , Efficiencies
152.41,273,0.01092
165.05,329,0.01316
178.75,346,0.01384
193.57,410,0.0164
209.63,422,0.01688
227.02,498,0.01992
245.86,488,0.01952
266.25,569,0.02276
288.34,602,0.02408
312.26,583,0.02332
338.16,636,0.02544
366.21,690,0.0276
396.59,664,0.02656
429.49,653,0.02612
465.12,695,0.0278
503.71,701,0.02804
545.49,720,0.0288
590.74,636,0.02544
639.75,641,0.02564
692.82,597,0.02388
750.29,607,0.02428
812.54,509,0.02036
879.94,488,0.01952
952.94,487,0.01948
1032,382,0.01528
1117.6,375,0.015
1210.3,283,0.01132
1310.7,273,0.01092
1419.4,226,0.00904
1537.2,184,0.00736
1664.7,146,0.00584
1802.8,133,0.00532
1952.4,94,0.00376
2114.3,65,0.0026
2289.7,56,0.00224
2479.7,33,0.00132
