Bin , nEvents , Efficiencies
150,1,2e-05
160,1,2e-05
170,2,4e-05
180,3,6e-05
190,3,6e-05
200,9,0.00018
220,25,0.0005
240,19,0.00038
260,26,0.00052
280,30,0.0006
300,33,0.00066
320,40,0.0008
340,48,0.00096
360,47,0.00094
380,60,0.0012
400,52,0.00104
420,60,0.0012
440,60,0.0012
460,59,0.00118
480,58,0.00116
500,70,0.0014
520,58,0.00116
540,59,0.00118
560,70,0.0014
580,69,0.00138
600,137,0.00274
630,136,0.00272
660,159,0.00318
690,174,0.00348
720,176,0.00352
750,170,0.0034
780,169,0.00338
810,176,0.00352
840,196,0.00392
870,220,0.0044
900,335,0.0067
950,337,0.00674
1000,374,0.00748
1050,397,0.00794
1100,408,0.00816
1150,400,0.008
1200,399,0.00798
1250,487,0.00974
1310,464,0.00928
1370,522,0.01044
1430,462,0.00924
1490,492,0.00984
1550,460,0.0092
1610,534,0.01068
1680,544,0.01088
1750,516,0.01032
1820,501,0.01002
1890,550,0.011
1970,566,0.01132
2050,558,0.01116
