Bin , nEvents , Efficiencies
152.41,137,0.00548
165.05,160,0.0064
178.75,183,0.00732
193.57,200,0.008
209.63,240,0.0096
227.02,256,0.01024
245.86,306,0.01224
266.25,344,0.01376
288.34,340,0.0136
312.26,397,0.01588
338.16,455,0.0182
366.21,475,0.019
396.59,551,0.02204
429.49,518,0.02072
465.12,601,0.02404
503.71,581,0.02324
545.49,594,0.02376
590.74,626,0.02504
639.75,672,0.02688
692.82,739,0.02956
750.29,720,0.0288
812.54,743,0.02972
879.94,733,0.02932
952.94,694,0.02776
1032,687,0.02748
1117.6,697,0.02788
1210.3,650,0.026
1310.7,644,0.02576
1419.4,596,0.02384
1537.2,571,0.02284
1664.7,534,0.02136
1802.8,460,0.0184
1952.4,366,0.01464
2114.3,315,0.0126
2289.7,255,0.0102
2479.7,204,0.00816
