Bin , nEvents , Efficiencies
150,45,0.0009
200,120,0.0024
250,137,0.00274
300,141,0.00282
350,166,0.00332
400,137,0.00274
450,133,0.00266
500,213,0.00426
600,186,0.00372
700,142,0.00284
800,103,0.00206
900,79,0.00158
1000,95,0.0019
1150,118,0.00236
