Bin , nEvents , Efficiencies
150,1,4e-05
160,1,4e-05
170,2,8e-05
180,2,8e-05
190,2,8e-05
200,6,0.00024
220,11,0.00044
240,13,0.00052
260,19,0.00076
280,18,0.00072
300,14,0.00056
320,33,0.00132
340,41,0.00164
360,46,0.00184
380,39,0.00156
400,46,0.00184
420,55,0.0022
440,52,0.00208
460,64,0.00256
480,64,0.00256
500,69,0.00276
520,79,0.00316
540,75,0.003
560,89,0.00356
580,80,0.0032
600,143,0.00572
630,139,0.00556
660,145,0.0058
690,126,0.00504
720,148,0.00592
750,162,0.00648
780,183,0.00732
810,162,0.00648
840,159,0.00636
870,159,0.00636
900,273,0.01092
950,302,0.01208
1000,291,0.01164
1050,280,0.0112
1100,288,0.01152
1150,266,0.01064
1200,302,0.01208
1250,364,0.01456
1310,391,0.01564
1370,343,0.01372
1430,347,0.01388
1490,363,0.01452
1550,311,0.01244
1610,393,0.01572
1680,309,0.01236
1750,346,0.01384
1820,350,0.014
1890,382,0.01528
1970,348,0.01392
2050,308,0.01232
