Bin , nEvents , Efficiencies
150,1,4e-05
160,4,0.00016
170,3,0.00012
180,2,8e-05
190,4,0.00016
200,7,0.00028
220,16,0.00064
240,11,0.00044
260,17,0.00068
280,19,0.00076
300,29,0.00116
320,32,0.00128
340,38,0.00152
360,42,0.00168
380,38,0.00152
400,58,0.00232
420,66,0.00264
440,52,0.00208
460,67,0.00268
480,74,0.00296
500,74,0.00296
520,85,0.0034
540,71,0.00284
560,67,0.00268
580,83,0.00332
600,140,0.0056
630,130,0.0052
660,158,0.00632
690,145,0.0058
720,150,0.006
750,180,0.0072
780,144,0.00576
810,165,0.0066
840,179,0.00716
870,134,0.00536
900,253,0.01012
950,308,0.01232
1000,287,0.01148
1050,288,0.01152
1100,267,0.01068
1150,297,0.01188
1200,294,0.01176
1250,366,0.01464
1310,319,0.01276
1370,380,0.0152
1430,345,0.0138
1490,368,0.01472
1550,283,0.01132
1610,341,0.01364
1680,390,0.0156
1750,363,0.01452
1820,339,0.01356
1890,360,0.0144
1970,320,0.0128
2050,324,0.01296
