Bin , nEvents , Efficiencies
150,3,0.00012
160,8,0.00032
170,5,0.0002
180,15,0.0006
190,14,0.00056
200,24,0.00096
220,34,0.00136
240,52,0.00208
260,44,0.00176
280,56,0.00224
300,62,0.00248
320,74,0.00296
340,79,0.00316
360,85,0.0034
380,80,0.0032
400,88,0.00352
420,96,0.00384
440,91,0.00364
460,102,0.00408
480,104,0.00416
500,106,0.00424
520,102,0.00408
540,98,0.00392
560,116,0.00464
580,115,0.0046
600,180,0.0072
630,173,0.00692
660,172,0.00688
690,189,0.00756
720,184,0.00736
750,225,0.009
780,211,0.00844
810,216,0.00864
840,192,0.00768
870,204,0.00816
900,328,0.01312
950,349,0.01396
1000,344,0.01376
1050,316,0.01264
1100,320,0.0128
1150,296,0.01184
1200,323,0.01292
1250,339,0.01356
1310,348,0.01392
1370,304,0.01216
1430,343,0.01372
1490,305,0.0122
1550,278,0.01112
1610,309,0.01236
1680,308,0.01232
1750,271,0.01084
1820,260,0.0104
1890,257,0.01028
1970,232,0.00928
2050,244,0.00976
