Bin , nEvents , Efficiencies
50,4,8e-05
100,4,8e-05
150,1,2e-05
200,2,4e-05
250,1,2e-05
300,1,2e-05
350,5,0.0001
400,0,0
500,1,2e-05
600,20,0.0004
