Bin , nEvents , Efficiencies
150,41,0.00082
160,35,0.0007
170,29,0.00058
180,52,0.00104
190,53,0.00106
200,126,0.00252
220,147,0.00294
240,163,0.00326
260,168,0.00336
280,206,0.00412
300,217,0.00434
320,204,0.00408
340,234,0.00468
360,243,0.00486
380,250,0.005
400,314,0.00628
420,285,0.0057
440,299,0.00598
460,294,0.00588
480,324,0.00648
500,332,0.00664
520,361,0.00722
540,355,0.0071
560,326,0.00652
580,316,0.00632
600,525,0.0105
630,525,0.0105
660,512,0.01024
690,519,0.01038
720,526,0.01052
750,548,0.01096
780,551,0.01102
810,491,0.00982
840,549,0.01098
870,512,0.01024
900,828,0.01656
950,769,0.01538
1000,785,0.0157
1050,722,0.01444
1100,670,0.0134
1150,607,0.01214
1200,570,0.0114
1250,678,0.01356
1310,613,0.01226
1370,536,0.01072
1430,472,0.00944
1490,458,0.00916
1550,362,0.00724
1610,416,0.00832
1680,341,0.00682
1750,294,0.00588
1820,269,0.00538
1890,276,0.00552
1970,238,0.00476
2050,191,0.00382
