Bin , nEvents , Efficiencies
150,18,0.00036
160,13,0.00026
170,27,0.00054
180,25,0.0005
190,39,0.00078
200,67,0.00134
220,82,0.00164
240,114,0.00228
260,107,0.00214
280,116,0.00232
300,141,0.00282
320,145,0.0029
340,155,0.0031
360,180,0.0036
380,178,0.00356
400,190,0.0038
420,189,0.00378
440,197,0.00394
460,203,0.00406
480,199,0.00398
500,219,0.00438
520,260,0.0052
540,244,0.00488
560,225,0.0045
580,215,0.0043
600,358,0.00716
630,395,0.0079
660,430,0.0086
690,434,0.00868
720,409,0.00818
750,468,0.00936
780,464,0.00928
810,438,0.00876
840,436,0.00872
870,449,0.00898
900,717,0.01434
950,724,0.01448
1000,711,0.01422
1050,702,0.01404
1100,728,0.01456
1150,643,0.01286
1200,653,0.01306
1250,763,0.01526
1310,710,0.0142
1370,656,0.01312
1430,628,0.01256
1490,606,0.01212
1550,523,0.01046
1610,573,0.01146
1680,529,0.01058
1750,494,0.00988
1820,434,0.00868
1890,407,0.00814
1970,425,0.0085
2050,324,0.00648
