Bin , nEvents , Efficiencies
150,1243,0.02486
160,1032,0.02064
170,968,0.01936
180,840,0.0168
190,749,0.01498
200,1240,0.0248
220,1069,0.02138
240,828,0.01656
260,697,0.01394
280,611,0.01222
300,484,0.00968
320,399,0.00798
340,370,0.0074
360,308,0.00616
380,239,0.00478
400,222,0.00444
420,170,0.0034
440,183,0.00366
460,156,0.00312
480,129,0.00258
500,107,0.00214
520,99,0.00198
540,85,0.0017
560,89,0.00178
580,70,0.0014
600,85,0.0017
630,79,0.00158
660,66,0.00132
690,50,0.001
720,44,0.00088
750,40,0.0008
780,29,0.00058
810,35,0.0007
840,25,0.0005
870,24,0.00048
900,30,0.0006
950,24,0.00048
1000,20,0.0004
1050,11,0.00022
1100,17,0.00034
1150,10,0.0002
1200,8,0.00016
1250,3,6e-05
1310,9,0.00018
1370,6,0.00012
1430,1,2e-05
1490,3,6e-05
1550,1,2e-05
1610,4,8e-05
1680,3,6e-05
1750,1,2e-05
1820,2,4e-05
1890,2,4e-05
1970,0,0
2050,1,2e-05
