Bin , nEvents , Efficiencies
150,1228,0.02456
160,1111,0.02222
170,916,0.01832
180,818,0.01636
190,730,0.0146
200,1248,0.02496
220,1028,0.02056
240,846,0.01692
260,688,0.01376
280,592,0.01184
300,472,0.00944
320,439,0.00878
340,339,0.00678
360,309,0.00618
380,283,0.00566
400,211,0.00422
420,188,0.00376
440,159,0.00318
460,156,0.00312
480,139,0.00278
500,120,0.0024
520,92,0.00184
540,91,0.00182
560,89,0.00178
580,69,0.00138
600,90,0.0018
630,81,0.00162
660,70,0.0014
690,50,0.001
720,47,0.00094
750,47,0.00094
780,38,0.00076
810,40,0.0008
840,25,0.0005
870,25,0.0005
900,30,0.0006
950,20,0.0004
1000,15,0.0003
1050,10,0.0002
1100,7,0.00014
1150,15,0.0003
1200,9,0.00018
1250,4,8e-05
1310,4,8e-05
1370,8,0.00016
1430,4,8e-05
1490,5,0.0001
1550,1,2e-05
1610,1,2e-05
1680,1,2e-05
1750,1,2e-05
1820,0,0
1890,2,4e-05
1970,0,0
2050,1,2e-05
