Bin , nEvents , Efficiencies
150,4,8e-05
160,6,0.00012
170,13,0.00026
180,19,0.00038
190,12,0.00024
200,44,0.00088
220,48,0.00096
240,70,0.0014
260,71,0.00142
280,107,0.00214
300,106,0.00212
320,109,0.00218
340,132,0.00264
360,128,0.00256
380,146,0.00292
400,143,0.00286
420,155,0.0031
440,141,0.00282
460,172,0.00344
480,166,0.00332
500,163,0.00326
520,169,0.00338
540,193,0.00386
560,189,0.00378
580,186,0.00372
600,296,0.00592
630,296,0.00592
660,294,0.00588
690,336,0.00672
720,346,0.00692
750,337,0.00674
780,356,0.00712
810,349,0.00698
840,343,0.00686
870,378,0.00756
900,607,0.01214
950,575,0.0115
1000,592,0.01184
1050,583,0.01166
1100,647,0.01294
1150,624,0.01248
1200,554,0.01108
1250,724,0.01448
1310,705,0.0141
1370,702,0.01404
1430,670,0.0134
1490,676,0.01352
1550,631,0.01262
1610,726,0.01452
1680,678,0.01356
1750,684,0.01368
1820,526,0.01052
1890,669,0.01338
1970,566,0.01132
2050,527,0.01054
