Bin , nEvents , Efficiencies
150,8,0.00016
160,1,2e-05
170,2,4e-05
180,7,0.00014
190,38,0.00076
200,25,0.0005
220,27,0.00054
240,44,0.00088
260,31,0.00062
280,40,0.0008
300,81,0.00162
320,83,0.00166
340,116,0.00232
360,102,0.00204
380,114,0.00228
400,113,0.00226
420,141,0.00282
440,154,0.00308
460,124,0.00248
480,82,0.00164
500,159,0.00318
520,149,0.00298
540,174,0.00348
560,155,0.0031
580,147,0.00294
600,251,0.00502
630,255,0.0051
660,253,0.00506
690,273,0.00546
720,303,0.00606
750,385,0.0077
780,334,0.00668
810,315,0.0063
840,241,0.00482
870,274,0.00548
900,522,0.01044
950,499,0.00998
1000,513,0.01026
1050,539,0.01078
1100,508,0.01016
1150,521,0.01042
1200,524,0.01048
1250,586,0.01172
1310,657,0.01314
1370,677,0.01354
1430,628,0.01256
1490,584,0.01168
1550,569,0.01138
1610,626,0.01252
1680,624,0.01248
1750,694,0.01388
1820,727,0.01454
1890,595,0.0119
1970,547,0.01094
2050,533,0.01066
