Bin , nEvents , Efficiencies
150,69,0.00138
160,73,0.00146
170,93,0.00186
180,73,0.00146
190,78,0.00156
200,184,0.00368
220,184,0.00368
240,189,0.00378
260,243,0.00486
280,249,0.00498
300,271,0.00542
320,284,0.00568
340,240,0.0048
360,281,0.00562
380,299,0.00598
400,318,0.00636
420,329,0.00658
440,375,0.0075
460,334,0.00668
480,317,0.00634
500,327,0.00654
520,359,0.00718
540,349,0.00698
560,378,0.00756
580,386,0.00772
600,536,0.01072
630,559,0.01118
660,569,0.01138
690,532,0.01064
720,542,0.01084
750,557,0.01114
780,546,0.01092
810,504,0.01008
840,508,0.01016
870,535,0.0107
900,805,0.0161
950,768,0.01536
1000,729,0.01458
1050,752,0.01504
1100,623,0.01246
1150,630,0.0126
1200,589,0.01178
1250,613,0.01226
1310,567,0.01134
1370,522,0.01044
1430,482,0.00964
1490,440,0.0088
1550,364,0.00728
1610,392,0.00784
1680,346,0.00692
1750,287,0.00574
1820,288,0.00576
1890,270,0.0054
1970,236,0.00472
2050,208,0.00416
