Bin , nEvents , Efficiencies
50,10,0.0002
70,2,4e-05
80,6,0.00012
90,2,4e-05
100,8,0.00016
120,7,0.00014
140,5,0.0001
160,7,0.00014
180,8,0.00016
200,8,0.00016
220,10,0.0002
240,5,0.0001
260,2,4e-05
280,10,0.0002
300,9,0.00018
320,5,0.0001
340,7,0.00014
360,15,0.0003
400,26,0.00052
500,48,0.00096
600,33,0.00066
700,36,0.00072
800,225,0.0045
