Bin , nEvents , Efficiencies
50,13,0.00026
70,35,0.0007
80,56,0.00112
90,73,0.00146
100,141,0.00282
120,95,0.0019
140,57,0.00114
160,57,0.00114
180,39,0.00078
200,38,0.00076
220,31,0.00062
240,23,0.00046
260,21,0.00042
280,12,0.00024
300,7,0.00014
320,3,6e-05
340,11,0.00022
360,16,0.00032
400,27,0.00054
500,8,0.00016
600,4,8e-05
700,4,8e-05
800,3,6e-05
