Bin , nEvents , Efficiencies
152.41,1596,0.03192
165.05,1638,0.03276
178.75,1632,0.03264
193.57,1512,0.03024
209.63,1428,0.02856
227.02,1399,0.02798
245.86,1309,0.02618
266.25,1145,0.0229
288.34,1137,0.02274
312.26,988,0.01976
338.16,892,0.01784
366.21,804,0.01608
396.59,784,0.01568
429.49,754,0.01508
465.12,683,0.01366
503.71,596,0.01192
545.49,509,0.01018
590.74,503,0.01006
639.75,413,0.00826
692.82,365,0.0073
750.29,307,0.00614
812.54,291,0.00582
879.94,229,0.00458
952.94,224,0.00448
1032,178,0.00356
1117.6,160,0.0032
1210.3,119,0.00238
1310.7,102,0.00204
1419.4,86,0.00172
1537.2,60,0.0012
1664.7,37,0.00074
1802.8,50,0.001
1952.4,33,0.00066
2114.3,19,0.00038
2289.7,15,0.0003
2479.7,12,0.00024
