Bin , nEvents , Efficiencies
152.41,1137,0.02274
165.05,1157,0.02314
178.75,1078,0.02156
193.57,1030,0.0206
209.63,970,0.0194
227.02,905,0.0181
245.86,852,0.01704
266.25,803,0.01606
288.34,752,0.01504
312.26,707,0.01414
338.16,654,0.01308
366.21,557,0.01114
396.59,542,0.01084
429.49,477,0.00954
465.12,437,0.00874
503.71,383,0.00766
545.49,342,0.00684
590.74,292,0.00584
639.75,288,0.00576
692.82,239,0.00478
750.29,207,0.00414
812.54,203,0.00406
879.94,177,0.00354
952.94,143,0.00286
1032,119,0.00238
1117.6,108,0.00216
1210.3,91,0.00182
1310.7,72,0.00144
1419.4,59,0.00118
1537.2,48,0.00096
1664.7,40,0.0008
1802.8,19,0.00038
1952.4,23,0.00046
2114.3,10,0.0002
2289.7,13,0.00026
2479.7,7,0.00014
