Bin , nEvents , Efficiencies
150,1,2e-05
160,2,4e-05
170,2,4e-05
180,3,6e-05
190,8,0.00016
200,22,0.00044
220,35,0.0007
240,31,0.00062
260,54,0.00108
280,47,0.00094
300,60,0.0012
320,74,0.00148
340,98,0.00196
360,91,0.00182
380,91,0.00182
400,91,0.00182
420,102,0.00204
440,110,0.0022
460,126,0.00252
480,123,0.00246
500,130,0.0026
520,147,0.00294
540,138,0.00276
560,134,0.00268
580,172,0.00344
600,236,0.00472
630,236,0.00472
660,255,0.0051
690,290,0.0058
720,260,0.0052
750,307,0.00614
780,308,0.00616
810,358,0.00716
840,327,0.00654
870,337,0.00674
900,640,0.0128
950,621,0.01242
1000,655,0.0131
1050,723,0.01446
1100,667,0.01334
1150,694,0.01388
1200,701,0.01402
1250,864,0.01728
1310,815,0.0163
1370,813,0.01626
1430,797,0.01594
1490,728,0.01456
1550,761,0.01522
1610,823,0.01646
1680,746,0.01492
1750,723,0.01446
1820,696,0.01392
1890,693,0.01386
1970,619,0.01238
2050,554,0.01108
