Bin , nEvents , Efficiencies
150,0,0.0
160,0,0.0
170,2,4e-05
180,2,4e-05
190,0,0.0
200,1,2e-05
220,3,6e-05
240,2,4e-05
260,2,4e-05
280,0,0.0
300,4,8e-05
320,0,0.0
340,3,6e-05
360,2,4e-05
380,3,6e-05
400,3,6e-05
420,1,2e-05
440,4,8e-05
460,6,0.00012
480,1,2e-05
500,1,2e-05
520,6,0.00012
540,0,0.0
560,4,8e-05
580,1,2e-05
600,4,8e-05
630,15,0.0003
660,4,8e-05
690,12,0.00024
720,12,0.00024
750,25,0.0005
780,20,0.0004
810,18,0.00036
840,21,0.00042
870,27,0.00054
900,64,0.00128
950,55,0.0011
1000,79,0.00158
1050,74,0.00148
1100,86,0.00172
1150,86,0.00172
1200,68,0.00136
1250,88,0.00176
1310,109,0.00218
1370,119,0.00238
1430,133,0.00266
1490,143,0.00286
1550,144,0.00288
1610,156,0.00312
1680,168,0.00336
1750,219,0.00438
1820,222,0.00444
1890,258,0.00516
1970,286,0.00572
2050,269,0.00538
