bin_HH,nEvents,Efficiencies
50,16,0.00032
70,4,8e-05
80,12,0.00024
90,9,0.00018
100,23,0.00046
120,26,0.00052
140,14,0.00028
160,12,0.00024
180,13,0.00026
200,16,0.00032
220,11,0.00022
240,20,0.0004
260,27,0.00054
280,12,0.00024
300,12,0.00024
320,18,0.00036
340,24,0.00048
360,29,0.00058
400,73,0.00146
500,82,0.00164
600,69,0.00138
700,72,0.00144
800,313,0.00626
