Bin , nEvents , Efficiencies
150,44,0.00088
160,40,0.0008
170,68,0.00136
180,66,0.00132
190,76,0.00152
200,192,0.00384
220,196,0.00392
240,219,0.00438
260,234,0.00468
280,255,0.0051
300,250,0.005
320,274,0.00548
340,325,0.0065
360,308,0.00616
380,335,0.0067
400,362,0.00724
420,356,0.00712
440,375,0.0075
460,388,0.00776
480,395,0.0079
500,419,0.00838
520,382,0.00764
540,448,0.00896
560,428,0.00856
580,420,0.0084
600,604,0.01208
630,650,0.013
660,659,0.01318
690,653,0.01306
720,681,0.01362
750,660,0.0132
780,663,0.01326
810,606,0.01212
840,642,0.01284
870,598,0.01196
900,973,0.01946
950,878,0.01756
1000,861,0.01722
1050,708,0.01416
1100,683,0.01366
1150,657,0.01314
1200,581,0.01162
1250,622,0.01244
1310,509,0.01018
1370,441,0.00882
1430,391,0.00782
1490,326,0.00652
1550,314,0.00628
1610,307,0.00614
1680,246,0.00492
1750,195,0.0039
1820,178,0.00356
1890,194,0.00388
1970,143,0.00286
2050,115,0.0023
