Bin , nEvents , Efficiencies
152.41,136,0.00544
165.05,160,0.0064
178.75,167,0.00668
193.57,235,0.0094
209.63,274,0.01096
227.02,276,0.01104
245.86,301,0.01204
266.25,311,0.01244
288.34,372,0.01488
312.26,399,0.01596
338.16,434,0.01736
366.21,457,0.01828
396.59,510,0.0204
429.49,528,0.02112
465.12,535,0.0214
503.71,593,0.02372
545.49,623,0.02492
590.74,638,0.02552
639.75,686,0.02744
692.82,688,0.02752
750.29,713,0.02852
812.54,716,0.02864
879.94,688,0.02752
952.94,754,0.03016
1032,767,0.03068
1117.6,715,0.0286
1210.3,658,0.02632
1310.7,642,0.02568
1419.4,566,0.02264
1537.2,532,0.02128
1664.7,497,0.01988
1802.8,421,0.01684
1952.4,390,0.0156
2114.3,312,0.01248
2289.7,264,0.01056
2479.7,210,0.0084
