Bin , nEvents , Efficiencies
50,2,4e-05
100,1,2e-05
150,2,4e-05
200,3,6e-05
250,2,4e-05
300,2,4e-05
350,4,8e-05
400,5,0.0001
500,5,0.0001
600,11,0.00022
