Bin , nEvents , Efficiencies
152.41,6,0.00012
165.05,4,8e-05
178.75,3,6e-05
193.57,4,8e-05
209.63,9,0.00018
227.02,14,0.00028
245.86,15,0.0003
266.25,21,0.00042
288.34,38,0.00076
312.26,37,0.00074
338.16,53,0.00106
366.21,92,0.00184
396.59,132,0.00264
429.49,146,0.00292
465.12,199,0.00398
503.71,244,0.00488
545.49,269,0.00538
590.74,332,0.00664
639.75,367,0.00734
692.82,472,0.00944
750.29,508,0.01016
812.54,615,0.0123
879.94,742,0.01484
952.94,853,0.01706
1032,939,0.01878
1117.6,1081,0.02162
1210.3,1243,0.02486
1310.7,1356,0.02712
1419.4,1517,0.03034
1537.2,1652,0.03304
1664.7,1763,0.03526
1802.8,1858,0.03716
1952.4,1843,0.03686
2114.3,1919,0.03838
2289.7,1723,0.03446
2479.7,1745,0.0349
