Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,2e-05
178.75,1,2e-05
193.57,2,4e-05
209.63,0,0
227.02,5,0.0001
245.86,2,4e-05
266.25,4,8e-05
288.34,3,6e-05
312.26,6,0.00012
338.16,6,0.00012
366.21,12,0.00024
396.59,14,0.00028
429.49,25,0.0005
465.12,33,0.00066
503.71,56,0.00112
545.49,79,0.00158
590.74,102,0.00204
639.75,158,0.00316
692.82,193,0.00386
750.29,247,0.00494
812.54,309,0.00618
879.94,400,0.008
952.94,446,0.00892
1032,498,0.00996
1117.6,526,0.01052
1210.3,693,0.01386
1310.7,832,0.01664
1419.4,947,0.01894
1537.2,1099,0.02198
1664.7,1245,0.0249
1802.8,1459,0.02918
1952.4,1691,0.03382
2114.3,1855,0.0371
2289.7,2177,0.04354
2479.7,2291,0.04582
