Bin , nEvents , Efficiencies
150,0,0
200,8,0.00032
250,3,0.00012
300,5,0.0002
350,7,0.00028
400,4,0.00016
450,3,0.00012
500,5,0.0002
550,3,0.00012
650,28,0.00112
