Bin , nEvents , Efficiencies
152.41,0,0
165.05,0,0
178.75,0,0
193.57,0,0
209.63,1,4e-05
227.02,0,0
245.86,0,0
266.25,0,0
288.34,0,0
312.26,0,0
338.16,0,0
366.21,1,4e-05
396.59,1,4e-05
429.49,1,4e-05
465.12,0,0
503.71,1,4e-05
545.49,5,0.0002
590.74,5,0.0002
639.75,2,8e-05
692.82,9,0.00036
750.29,5,0.0002
812.54,7,0.00028
879.94,5,0.0002
952.94,15,0.0006
1032,13,0.00052
1117.6,19,0.00076
1210.3,20,0.0008
1310.7,24,0.00096
1419.4,36,0.00144
1537.2,42,0.00168
1664.7,35,0.0014
1802.8,68,0.00272
1952.4,99,0.00396
2114.3,107,0.00428
2289.7,123,0.00492
2479.7,168,0.00672
