Bin , nEvents , Efficiencies
152.41,246,0.00492
165.05,313,0.00626
178.75,379,0.00758
193.57,402,0.00804
209.63,495,0.0099
227.02,592,0.01184
245.86,644,0.01288
266.25,728,0.01456
288.34,776,0.01552
312.26,866,0.01732
338.16,921,0.01842
366.21,1018,0.02036
396.59,1147,0.02294
429.49,1141,0.02282
465.12,1317,0.02634
503.71,1354,0.02708
545.49,1457,0.02914
590.74,1510,0.0302
639.75,1596,0.03192
692.82,1658,0.03316
750.29,1693,0.03386
812.54,1629,0.03258
879.94,1665,0.0333
952.94,1505,0.0301
1032,1537,0.03074
1117.6,1420,0.0284
1210.3,1346,0.02692
1310.7,1202,0.02404
1419.4,1030,0.0206
1537.2,959,0.01918
1664.7,778,0.01556
1802.8,635,0.0127
1952.4,491,0.00982
2114.3,382,0.00764
2289.7,255,0.0051
2479.7,202,0.00404
