Bin , nEvents , Efficiencies
152.41,379,0.00758
165.05,481,0.00962
178.75,540,0.0108
193.57,639,0.01278
209.63,723,0.01446
227.02,829,0.01658
245.86,882,0.01764
266.25,988,0.01976
288.34,1102,0.02204
312.26,1199,0.02398
338.16,1313,0.02626
366.21,1415,0.0283
396.59,1463,0.02926
429.49,1612,0.03224
465.12,1609,0.03218
503.71,1699,0.03398
545.49,1666,0.03332
590.74,1731,0.03462
639.75,1633,0.03266
692.82,1586,0.03172
750.29,1542,0.03084
812.54,1367,0.02734
879.94,1289,0.02578
952.94,1194,0.02388
1032,1062,0.02124
1117.6,881,0.01762
1210.3,747,0.01494
1310.7,664,0.01328
1419.4,506,0.01012
1537.2,350,0.007
1664.7,282,0.00564
1802.8,221,0.00442
1952.4,135,0.0027
2114.3,82,0.00164
2289.7,52,0.00104
2479.7,41,0.00082
