Bin , nEvents , Efficiencies
150,168,0.00336
160,161,0.00322
170,186,0.00372
180,196,0.00392
190,188,0.00376
200,396,0.00792
220,392,0.00784
240,430,0.0086
260,436,0.00872
280,399,0.00798
300,453,0.00906
320,464,0.00928
340,434,0.00868
360,504,0.01008
380,443,0.00886
400,446,0.00892
420,417,0.00834
440,475,0.0095
460,437,0.00874
480,427,0.00854
500,420,0.0084
520,384,0.00768
540,378,0.00756
560,388,0.00776
580,387,0.00774
600,563,0.01126
630,544,0.01088
660,508,0.01016
690,467,0.00934
720,471,0.00942
750,443,0.00886
780,450,0.009
810,428,0.00856
840,434,0.00868
870,393,0.00786
900,649,0.01298
950,568,0.01136
1000,540,0.0108
1050,469,0.00938
1100,445,0.0089
1150,421,0.00842
1200,383,0.00766
1250,369,0.00738
1310,365,0.0073
1370,323,0.00646
1430,284,0.00568
1490,274,0.00548
1550,212,0.00424
1610,251,0.00502
1680,247,0.00494
1750,160,0.0032
1820,164,0.00328
1890,153,0.00306
1970,132,0.00264
2050,129,0.00258
