Bin , nEvents , Efficiencies
150,2,4e-05
200,6,0.00012
250,5,0.0001
300,4,8e-05
350,6,0.00012
400,6,0.00012
450,3,6e-05
500,7,0.00014
550,14,0.00028
650,25,0.0005
