Bin , nEvents , Efficiencies
150,66,0.00132
200,121,0.00242
250,134,0.00268
300,173,0.00346
350,154,0.00308
400,145,0.0029
450,127,0.00254
500,193,0.00386
600,153,0.00306
700,112,0.00224
800,81,0.00162
900,63,0.00126
1000,67,0.00134
1150,93,0.00186
