Bin , nEvents , Efficiencies
50,9,0.00018
70,2,4e-05
80,5,0.0001
90,7,0.00014
100,2,4e-05
120,8,0.00016
140,6,0.00012
160,4,8e-05
180,8,0.00016
200,3,6e-05
220,6,0.00012
240,6,0.00012
260,6,0.00012
280,6,0.00012
300,8,0.00016
320,3,6e-05
340,5,0.0001
360,12,0.00024
400,22,0.00044
500,24,0.00048
600,30,0.0006
700,26,0.00052
800,168,0.00336
