Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,0,0
450,1,4e-05
500,0,0
600,0,0
700,1,4e-05
800,4,0.00016
900,3,0.00012
1000,5,0.0002
1150,14,0.00056
