Bin , nEvents , Efficiencies
50,18,0.00036
70,36,0.00072
80,63,0.00126
90,68,0.00136
100,119,0.00238
120,103,0.00206
140,62,0.00124
160,44,0.00088
180,35,0.0007
200,24,0.00048
220,22,0.00044
240,16,0.00032
260,14,0.00028
280,17,0.00034
300,20,0.0004
320,8,0.00016
340,10,0.0002
360,12,0.00024
400,11,0.00022
500,13,0.00026
600,3,6e-05
700,0,0
800,2,4e-05
