Bin , nEvents , Efficiencies
152.41,85,0.0017
165.05,106,0.00212
178.75,144,0.00288
193.57,156,0.00312
209.63,185,0.0037
227.02,219,0.00438
245.86,287,0.00574
266.25,340,0.0068
288.34,391,0.00782
312.26,483,0.00966
338.16,509,0.01018
366.21,655,0.0131
396.59,728,0.01456
429.49,904,0.01808
465.12,1039,0.02078
503.71,1207,0.02414
545.49,1284,0.02568
590.74,1541,0.03082
639.75,1671,0.03342
692.82,1806,0.03612
750.29,1941,0.03882
812.54,2089,0.04178
879.94,2168,0.04336
952.94,2132,0.04264
1032,2121,0.04242
1117.6,2069,0.04138
1210.3,1891,0.03782
1310.7,1818,0.03636
1419.4,1545,0.0309
1537.2,1373,0.02746
1664.7,1136,0.02272
1802.8,902,0.01804
1952.4,716,0.01432
2114.3,575,0.0115
2289.7,405,0.0081
2479.7,294,0.00588
