Bin , nEvents , Efficiencies
152.41,3,0.00012
165.05,1,4e-05
178.75,0,0
193.57,6,0.00024
209.63,6,0.00024
227.02,13,0.00052
245.86,13,0.00052
266.25,14,0.00056
288.34,18,0.00072
312.26,26,0.00104
338.16,35,0.0014
366.21,23,0.00092
396.59,43,0.00172
429.49,46,0.00184
465.12,53,0.00212
503.71,92,0.00368
545.49,93,0.00372
590.74,122,0.00488
639.75,134,0.00536
692.82,157,0.00628
750.29,214,0.00856
812.54,210,0.0084
879.94,244,0.00976
952.94,300,0.012
1032,316,0.01264
1117.6,334,0.01336
1210.3,393,0.01572
1310.7,399,0.01596
1419.4,435,0.0174
1537.2,485,0.0194
1664.7,489,0.01956
1802.8,569,0.02276
1952.4,534,0.02136
2114.3,520,0.0208
2289.7,493,0.01972
2479.7,434,0.01736
