Bin , nEvents , Efficiencies
150,0,0.0
200,13,0.00026
250,18,0.00036
300,4,8e-05
350,8,0.00016
400,7,0.00014
450,6,0.00012
500,10,0.0002
550,6,0.00012
650,66,0.00132
