Bin , nEvents , Efficiencies
50,2,8e-05
70,0,0
80,1,4e-05
90,3,0.00012
100,0,0
120,3,0.00012
140,3,0.00012
160,1,4e-05
180,0,0
200,0,0
220,0,0
240,0,0
260,6,0.00024
280,1,4e-05
300,2,8e-05
320,2,8e-05
340,3,0.00012
360,3,0.00012
400,5,0.0002
500,14,0.00056
600,3,0.00012
700,5,0.0002
800,40,0.0016
