Bin , nEvents , Efficiencies
150,27,0.00054
160,33,0.00066
170,29,0.00058
180,43,0.00086
190,41,0.00082
200,82,0.00164
220,134,0.00268
240,130,0.0026
260,146,0.00292
280,129,0.00258
300,165,0.0033
320,164,0.00328
340,195,0.0039
360,211,0.00422
380,199,0.00398
400,196,0.00392
420,196,0.00392
440,245,0.0049
460,226,0.00452
480,251,0.00502
500,247,0.00494
520,248,0.00496
540,262,0.00524
560,250,0.005
580,298,0.00596
600,434,0.00868
630,410,0.0082
660,435,0.0087
690,396,0.00792
720,444,0.00888
750,441,0.00882
780,459,0.00918
810,489,0.00978
840,458,0.00916
870,472,0.00944
900,781,0.01562
950,679,0.01358
1000,688,0.01376
1050,694,0.01388
1100,702,0.01404
1150,666,0.01332
1200,621,0.01242
1250,687,0.01374
1310,649,0.01298
1370,652,0.01304
1430,636,0.01272
1490,548,0.01096
1550,526,0.01052
1610,569,0.01138
1680,554,0.01108
1750,445,0.0089
1820,419,0.00838
1890,422,0.00844
1970,402,0.00804
2050,352,0.00704
