Bin , nEvents , Efficiencies
150,7,0.00014
160,8,0.00016
170,15,0.0003
180,19,0.00038
190,14,0.00028
200,43,0.00086
220,43,0.00086
240,55,0.0011
260,69,0.00138
280,77,0.00154
300,108,0.00216
320,97,0.00194
340,97,0.00194
360,120,0.0024
380,110,0.0022
400,118,0.00236
420,142,0.00284
440,133,0.00266
460,145,0.0029
480,150,0.003
500,163,0.00326
520,164,0.00328
540,179,0.00358
560,175,0.0035
580,188,0.00376
600,263,0.00526
630,277,0.00554
660,282,0.00564
690,311,0.00622
720,332,0.00664
750,316,0.00632
780,332,0.00664
810,325,0.0065
840,383,0.00766
870,374,0.00748
900,604,0.01208
950,659,0.01318
1000,655,0.0131
1050,604,0.01208
1100,610,0.0122
1150,578,0.01156
1200,641,0.01282
1250,743,0.01486
1310,727,0.01454
1370,705,0.0141
1430,692,0.01384
1490,625,0.0125
1550,660,0.0132
1610,678,0.01356
1680,683,0.01366
1750,654,0.01308
1820,622,0.01244
1890,639,0.01278
1970,591,0.01182
2050,502,0.01004
