Bin , nEvents , Efficiencies
50,0,0
100,1,2e-05
150,3,6e-05
200,4,8e-05
250,3,6e-05
300,1,2e-05
350,1,2e-05
400,4,8e-05
500,4,8e-05
600,14,0.00028
