Bin , nEvents , Efficiencies
150,0,0
200,3,6e-05
250,5,0.0001
300,0,0
350,7,0.00014
400,6,0.00012
450,5,0.0001
500,2,4e-05
550,6,0.00012
650,37,0.00074
