Bin , nEvents , Efficiencies
50,10,0.0004
70,17,0.00068
80,31,0.00124
90,34,0.00136
100,71,0.00284
120,54,0.00216
140,36,0.00144
160,26,0.00104
180,20,0.0008
200,10,0.0004
220,4,0.00016
240,9,0.00036
260,6,0.00024
280,10,0.0004
300,3,0.00012
320,1,4e-05
340,4,0.00016
360,8,0.00032
400,7,0.00028
500,10,0.0004
600,2,8e-05
700,1,4e-05
800,1,4e-05
