Bin , nEvents , Efficiencies
152.41,939,0.03756
165.05,861,0.03444
178.75,833,0.03332
193.57,764,0.03056
209.63,696,0.02784
227.02,673,0.02692
245.86,560,0.0224
266.25,536,0.02144
288.34,471,0.01884
312.26,398,0.01592
338.16,336,0.01344
366.21,330,0.0132
396.59,264,0.01056
429.49,228,0.00912
465.12,189,0.00756
503.71,168,0.00672
545.49,130,0.0052
590.74,132,0.00528
639.75,102,0.00408
692.82,85,0.0034
750.29,54,0.00216
812.54,52,0.00208
879.94,39,0.00156
952.94,33,0.00132
1032,23,0.00092
1117.6,12,0.00048
1210.3,11,0.00044
1310.7,9,0.00036
1419.4,17,0.00068
1537.2,5,0.0002
1664.7,2,8e-05
1802.8,6,0.00024
1952.4,1,4e-05
2114.3,0,0
2289.7,0,0
2479.7,0,0
