Bin , nEvents , Efficiencies
50,9,0.00018
70,1,2e-05
80,7,0.00014
90,3,6e-05
100,10,0.0002
120,7,0.00014
140,9,0.00018
160,7,0.00014
180,6,0.00012
200,8,0.00016
220,6,0.00012
240,6,0.00012
260,10,0.0002
280,7,0.00014
300,3,6e-05
320,7,0.00014
340,4,8e-05
360,8,0.00016
400,25,0.0005
500,32,0.00064
600,20,0.0004
700,34,0.00068
800,114,0.00228
