Bin , nEvents , Efficiencies
50,4,8e-05
70,8,0.00016
80,14,0.00028
90,19,0.00038
100,27,0.00054
120,42,0.00084
140,28,0.00056
160,33,0.00066
180,38,0.00076
200,47,0.00094
220,39,0.00078
240,35,0.0007
260,24,0.00048
280,29,0.00058
300,30,0.0006
320,46,0.00092
340,35,0.0007
360,56,0.00112
400,141,0.00282
500,119,0.00238
600,95,0.0019
700,72,0.00144
800,215,0.0043
