Bin , nEvents , Efficiencies
152.41,290,0.0058
165.05,368,0.00736
178.75,428,0.00856
193.57,446,0.00892
209.63,560,0.0112
227.02,604,0.01208
245.86,663,0.01326
266.25,725,0.0145
288.34,798,0.01596
312.26,960,0.0192
338.16,998,0.01996
366.21,1078,0.02156
396.59,1215,0.0243
429.49,1225,0.0245
465.12,1339,0.02678
503.71,1336,0.02672
545.49,1436,0.02872
590.74,1504,0.03008
639.75,1547,0.03094
692.82,1516,0.03032
750.29,1556,0.03112
812.54,1583,0.03166
879.94,1557,0.03114
952.94,1534,0.03068
1032,1383,0.02766
1117.6,1305,0.0261
1210.3,1181,0.02362
1310.7,1077,0.02154
1419.4,992,0.01984
1537.2,817,0.01634
1664.7,655,0.0131
1802.8,600,0.012
1952.4,480,0.0096
2114.3,348,0.00696
2289.7,256,0.00512
2479.7,172,0.00344
