Bin , nEvents , Efficiencies
152.41,128,0.00512
165.05,152,0.00608
178.75,170,0.0068
193.57,207,0.00828
209.63,264,0.01056
227.02,259,0.01036
245.86,259,0.01036
266.25,283,0.01132
288.34,363,0.01452
312.26,418,0.01672
338.16,427,0.01708
366.21,482,0.01928
396.59,448,0.01792
429.49,545,0.0218
465.12,561,0.02244
503.71,552,0.02208
545.49,613,0.02452
590.74,615,0.0246
639.75,676,0.02704
692.82,646,0.02584
750.29,705,0.0282
812.54,712,0.02848
879.94,710,0.0284
952.94,723,0.02892
1032,787,0.03148
1117.6,712,0.02848
1210.3,679,0.02716
1310.7,625,0.025
1419.4,608,0.02432
1537.2,585,0.0234
1664.7,499,0.01996
1802.8,483,0.01932
1952.4,378,0.01512
2114.3,307,0.01228
2289.7,282,0.01128
2479.7,226,0.00904
