Bin , nEvents , Efficiencies
152.41,2,4e-05
165.05,2,4e-05
178.75,9,0.00018
193.57,12,0.00024
209.63,16,0.00032
227.02,21,0.00042
245.86,50,0.001
266.25,55,0.0011
288.34,89,0.00178
312.26,129,0.00258
338.16,121,0.00242
366.21,187,0.00374
396.59,256,0.00512
429.49,302,0.00604
465.12,318,0.00636
503.71,416,0.00832
545.49,518,0.01036
590.74,531,0.01062
639.75,623,0.01246
692.82,735,0.0147
750.29,825,0.0165
812.54,958,0.01916
879.94,1154,0.02308
952.94,1344,0.02688
1032,1522,0.03044
1117.6,1730,0.0346
1210.3,1940,0.0388
1310.7,2121,0.04242
1419.4,2194,0.04388
1537.2,2378,0.04756
1664.7,2323,0.04646
1802.8,2220,0.0444
1952.4,2064,0.04128
2114.3,1850,0.037
2289.7,1590,0.0318
2479.7,1168,0.02336
