Bin , nEvents , Efficiencies
152.41,0,0
165.05,0,0
178.75,0,0
193.57,1,2e-05
209.63,5,0.0001
227.02,5,0.0001
245.86,9,0.00018
266.25,11,0.00022
288.34,10,0.0002
312.26,16,0.00032
338.16,24,0.00048
366.21,36,0.00072
396.59,47,0.00094
429.49,56,0.00112
465.12,92,0.00184
503.71,143,0.00286
545.49,172,0.00344
590.74,204,0.00408
639.75,264,0.00528
692.82,309,0.00618
750.29,359,0.00718
812.54,401,0.00802
879.94,462,0.00924
952.94,571,0.01142
1032,624,0.01248
1117.6,791,0.01582
1210.3,830,0.0166
1310.7,1065,0.0213
1419.4,1217,0.02434
1537.2,1318,0.02636
1664.7,1503,0.03006
1802.8,1618,0.03236
1952.4,1724,0.03448
2114.3,1879,0.03758
2289.7,1910,0.0382
2479.7,1775,0.0355
