Bin , nEvents , Efficiencies
150,172,0.00688
160,165,0.0066
170,169,0.00676
180,165,0.0066
190,181,0.00724
200,346,0.01384
220,328,0.01312
240,351,0.01404
260,332,0.01328
280,294,0.01176
300,335,0.0134
320,293,0.01172
340,309,0.01236
360,278,0.01112
380,277,0.01108
400,256,0.01024
420,236,0.00944
440,256,0.01024
460,255,0.0102
480,226,0.00904
500,186,0.00744
520,224,0.00896
540,205,0.0082
560,177,0.00708
580,169,0.00676
600,254,0.01016
630,252,0.01008
660,209,0.00836
690,191,0.00764
720,178,0.00712
750,165,0.0066
780,162,0.00648
810,150,0.006
840,146,0.00584
870,145,0.0058
900,192,0.00768
950,212,0.00848
1000,165,0.0066
1050,159,0.00636
1100,127,0.00508
1150,117,0.00468
1200,95,0.0038
1250,113,0.00452
1310,113,0.00452
1370,85,0.0034
1430,93,0.00372
1490,61,0.00244
1550,63,0.00252
1610,68,0.00272
1680,63,0.00252
1750,44,0.00176
1820,31,0.00124
1890,39,0.00156
1970,46,0.00184
2050,29,0.00116
