Bin , nEvents , Efficiencies
150,161,0.00644
160,145,0.0058
170,172,0.00688
180,172,0.00688
190,165,0.0066
200,363,0.01452
220,335,0.0134
240,371,0.01484
260,323,0.01292
280,322,0.01288
300,352,0.01408
320,275,0.011
340,300,0.012
360,318,0.01272
380,269,0.01076
400,254,0.01016
420,252,0.01008
440,246,0.00984
460,195,0.0078
480,223,0.00892
500,218,0.00872
520,184,0.00736
540,184,0.00736
560,170,0.0068
580,162,0.00648
600,250,0.01
630,241,0.00964
660,216,0.00864
690,217,0.00868
720,191,0.00764
750,173,0.00692
780,166,0.00664
810,169,0.00676
840,148,0.00592
870,147,0.00588
900,202,0.00808
950,200,0.008
1000,142,0.00568
1050,143,0.00572
1100,132,0.00528
1150,108,0.00432
1200,107,0.00428
1250,126,0.00504
1310,102,0.00408
1370,115,0.0046
1430,70,0.0028
1490,68,0.00272
1550,68,0.00272
1610,64,0.00256
1680,61,0.00244
1750,49,0.00196
1820,34,0.00136
1890,39,0.00156
1970,34,0.00136
2050,31,0.00124
