Bin , nEvents , Efficiencies
150,74,0.00148
200,161,0.00322
250,114,0.00228
300,95,0.0019
350,82,0.00164
400,48,0.00096
450,42,0.00084
500,55,0.0011
600,33,0.00066
700,23,0.00046
800,16,0.00032
900,12,0.00024
1000,9,0.00018
1150,7,0.00014
