Bin , nEvents , Efficiencies
50,3,0.000120005
70,1,4.00016e-05
80,0,0
90,2,8.00032e-05
100,3,0.000120005
120,2,8.00032e-05
140,3,0.000120005
160,2,8.00032e-05
180,1,4.00016e-05
200,1,4.00016e-05
220,1,4.00016e-05
240,1,4.00016e-05
260,3,0.000120005
280,2,8.00032e-05
300,0,0
320,3,0.000120005
340,3,0.000120005
360,2,8.00032e-05
400,5,0.000200008
500,3,0.000120005
600,3,0.000120005
700,2,8.00032e-05
800,19,0.00076003
