Bin , nEvents , Efficiencies
150,7,0.00028
160,5,0.0002
170,6,0.00024
180,7,0.00028
190,5,0.0002
200,11,0.00044
220,20,0.0008
240,27,0.00108
260,34,0.00136
280,61,0.00244
300,43,0.00172
320,60,0.0024
340,69,0.00276
360,79,0.00316
380,96,0.00384
400,82,0.00328
420,97,0.00388
440,91,0.00364
460,105,0.0042
480,96,0.00384
500,104,0.00416
520,101,0.00404
540,106,0.00424
560,96,0.00384
580,113,0.00452
600,170,0.0068
630,178,0.00712
660,186,0.00744
690,184,0.00736
720,167,0.00668
750,199,0.00796
780,197,0.00788
810,184,0.00736
840,199,0.00796
870,185,0.0074
900,369,0.01476
950,333,0.01332
1000,316,0.01264
1050,317,0.01268
1100,303,0.01212
1150,342,0.01368
1200,312,0.01248
1250,366,0.01464
1310,354,0.01416
1370,374,0.01496
1430,329,0.01316
1490,326,0.01304
1550,312,0.01248
1610,344,0.01376
1680,347,0.01388
1750,324,0.01296
1820,288,0.01152
1890,313,0.01252
1970,278,0.01112
2050,246,0.00984
