Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,1,2e-05
178.75,1,2e-05
193.57,0,0
209.63,1,2e-05
227.02,2,4e-05
245.86,1,2e-05
266.25,4,8e-05
288.34,3,6e-05
312.26,5,0.0001
338.16,5,0.0001
366.21,12,0.00024
396.59,11,0.00022
429.49,17,0.00034
465.12,29,0.00058
503.71,43,0.00086
545.49,44,0.00088
590.74,69,0.00138
639.75,109,0.00218
692.82,123,0.00246
750.29,130,0.0026
812.54,181,0.00362
879.94,227,0.00454
952.94,253,0.00506
1032,316,0.00632
1117.6,308,0.00616
1210.3,435,0.0087
1310.7,498,0.00996
1419.4,539,0.01078
1537.2,677,0.01354
1664.7,770,0.0154
1802.8,883,0.01766
1952.4,1035,0.0207
2114.3,1073,0.02146
2289.7,1239,0.02478
2479.7,1312,0.02624
