Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,3,6e-05
178.75,4,8e-05
193.57,2,4e-05
209.63,5,0.0001
227.02,13,0.00026
245.86,15,0.0003
266.25,24,0.00048
288.34,22,0.00044
312.26,31,0.00062
338.16,55,0.0011
366.21,96,0.00192
396.59,110,0.0022
429.49,150,0.003
465.12,185,0.0037
503.71,207,0.00414
545.49,263,0.00526
590.74,351,0.00702
639.75,378,0.00756
692.82,461,0.00922
750.29,510,0.0102
812.54,607,0.01214
879.94,759,0.01518
952.94,890,0.0178
1032,994,0.01988
1117.6,1161,0.02322
1210.3,1391,0.02782
1310.7,1583,0.03166
1419.4,1632,0.03264
1537.2,1820,0.0364
1664.7,2051,0.04102
1802.8,2149,0.04298
1952.4,2224,0.04448
2114.3,2120,0.0424
2289.7,1974,0.03948
2479.7,1726,0.03452
