Bin , nEvents , Efficiencies
152.41,88,0.00176
165.05,105,0.0021
178.75,126,0.00252
193.57,154,0.00308
209.63,182,0.00364
227.02,231,0.00462
245.86,270,0.0054
266.25,307,0.00614
288.34,367,0.00734
312.26,463,0.00926
338.16,559,0.01118
366.21,677,0.01354
396.59,773,0.01546
429.49,839,0.01678
465.12,1000,0.02
503.71,1171,0.02342
545.49,1318,0.02636
590.74,1472,0.02944
639.75,1552,0.03104
692.82,1719,0.03438
750.29,1937,0.03874
812.54,2032,0.04064
879.94,2036,0.04072
952.94,2160,0.0432
1032,2073,0.04146
1117.6,2030,0.0406
1210.3,1967,0.03934
1310.7,1726,0.03452
1419.4,1575,0.0315
1537.2,1386,0.02772
1664.7,1156,0.02312
1802.8,928,0.01856
1952.4,725,0.0145
2114.3,558,0.01116
2289.7,366,0.00732
2479.7,256,0.00512
