Bin , nEvents , Efficiencies
152.41,1618,0.03236
165.05,1614,0.03228
178.75,1499,0.02998
193.57,1464,0.02928
209.63,1368,0.02736
227.02,1254,0.02508
245.86,1250,0.025
266.25,1092,0.02184
288.34,1023,0.02046
312.26,944,0.01888
338.16,841,0.01682
366.21,772,0.01544
396.59,703,0.01406
429.49,684,0.01368
465.12,617,0.01234
503.71,556,0.01112
545.49,478,0.00956
590.74,421,0.00842
639.75,349,0.00698
692.82,330,0.0066
750.29,272,0.00544
812.54,241,0.00482
879.94,195,0.0039
952.94,142,0.00284
1032,120,0.0024
1117.6,104,0.00208
1210.3,97,0.00194
1310.7,71,0.00142
1419.4,53,0.00106
1537.2,41,0.00082
1664.7,24,0.00048
1802.8,27,0.00054
1952.4,17,0.00034
2114.3,12,0.00024
2289.7,7,0.00014
2479.7,2,4e-05
